providers,urc_code,urc_cat,metric,new_rank,n_tracts,n_counties,n_missing,pop,mean,pop_weighted_mean,sd,p025,p250,median,p750,p975,min,max
Bupe,4,Small metro (4),road_km,12,6653,358,8,29312699,27.546836719337847,27.100783422831743,26.979600812654933,2.471,8.35,19.35,37.02,99.58999999999996,0.17,333.16
Bupe,56,Rural (5-6),road_km,12,12166,1976,35,46093332,68.97239469128678,64.85359051991163,48.654529871772645,7.2524999999999995,38.635000000000005,58.54,86.035,195.4975,0.39,905.51
Bupe,5,Micropolitan (5),road_km,12,6654,641,18,27214881,58.364487643158526,57.00454704811281,42.80604850308926,5.17875,31.5075,48.35,74.41499999999999,173.67624999999998,0.39,640.26
Bupe,6,Non-core (6),road_km,12,5512,1335,17,18878451,81.7829626933576,76.1766276501302,52.092521902330354,24.731499999999997,50.010000000000005,69.83,97.965,213.5954999999999,1.89,905.51
Bupe,99,All,road_km,13,73056,3142,44,321004407,23.802043362734892,22.16598741672117,33.55441309897736,1.54,5.34,10.31,28.76,118.02974999999904,0.03,907.11
Bupe,1234,Urban (1-4),road_km,13,60890,1166,9,274911075,14.299934462311723,14.62588480739413,17.62817853615635,1.42,4.75,8.29,16.39,61.58,0.03,375.99
Bupe,1,Large central metro (1),road_km,13,22671,68,0,98876565,6.8766931321953155,7.4233989426109215,6.731878614271657,1.02,3.245,5.47,8.55,21.352500000000003,0.03,169.17
Bupe,2,Large fringe metro (2),road_km,13,16595,368,0,79764236,14.688991865019585,14.846480468890846,13.76528776218355,2.26,6.01,10.06,18.21,52.73749999999998,0.19,234.26
Bupe,3,Medium metro (3),road_km,13,14971,372,1,66957575,18.58490046760187,18.905931341450163,21.011848764836955,2.06,6.16,11.43,23.57,68.90099999999998,0.1,375.99
Bupe,4,Small metro (4),road_km,13,6653,358,8,29312699,29.00120692249812,28.549511673301478,27.90977290948806,2.62,9.07,20.7,39.2,104.1909999999999,0.17,333.34
Bupe,56,Rural (5-6),road_km,13,12166,1976,35,46093332,71.48961173852115,67.26579191497865,49.89705368723736,8.6,40.08,60.48,88.85,203.5525,0.39,907.11
Bupe,5,Micropolitan (5),road_km,13,6654,641,18,27214881,60.96366636528029,59.52341673019256,44.440526927164456,5.725,33.3175,49.92,76.64500000000001,183.08375,0.39,640.26
Bupe,6,Non-core (6),road_km,13,5512,1335,17,18878451,84.20119927206551,78.43494927898091,53.06967090295769,25.8435,51.66,71.79,101.35,217.3569999999998,1.89,907.11
Bupe,99,All,road_km,14,73056,3142,44,321004407,24.661355393633922,22.981840391771474,34.48353145617776,1.6,5.54,10.71,30.25,121.27624999999956,0.1,907.21
Bupe,1234,Urban (1-4),road_km,14,60890,1166,9,274911075,14.875183226293919,15.216906384501245,18.29523327484953,1.48,4.94,8.61,17.08,63.66,0.1,375.99
Bupe,1,Large central metro (1),road_km,14,22671,68,0,98876565,7.088958581447664,7.652684823749692,6.8609521604799655,1.06,3.365,5.66,8.83,21.855000000000004,0.16,170.53
Bupe,2,Large fringe metro (2),road_km,14,16595,368,0,79764236,15.19642904489304,15.409217737132217,14.106297791201735,2.37,6.23,10.42,18.92,54.00449999999999,0.19,234.26
Bupe,3,Medium metro (3),road_km,14,14971,372,1,66957575,19.265534402137607,19.553947606525476,21.999466209726823,2.17225,6.4,11.805,24.3,73.22624999999995,0.1,375.99
Bupe,4,Small metro (4),road_km,14,6653,358,8,29312699,30.746796087283673,30.307958385414416,28.57511547950722,2.7510000000000003,9.81,22.65,41.72,106.51699999999984,0.17,333.56
Bupe,56,Rural (5-6),road_km,14,12166,1976,35,46093332,73.77453219025637,69.42643455904022,50.83730643394875,9.145,41.885000000000005,62.39,91.285,209.0075,0.39,907.21
Bupe,5,Micropolitan (5),road_km,14,6654,641,18,27214881,63.237153405666064,61.72139049199765,45.50630901236484,6.0475,35.16,52.19,78.5925,194.90125,0.39,640.26
Bupe,6,Non-core (6),road_km,14,5512,1335,17,18878451,86.4999272065514,80.54173801920804,53.936021549600746,27.0805,53.25,73.87,103.84,223.55599999999998,1.89,907.21
Bupe,99,All,road_km,15,73056,3142,44,321004407,25.506842847751056,23.781555365466005,35.49786088580139,1.66,5.75,11.13,31.18,125.14449999999982,0.1,907.21
Bupe,1234,Urban (1-4),road_km,15,60890,1166,9,274911075,15.437644913848327,15.772944589803958,18.94283258367562,1.53,5.12,8.93,17.72,66.18,0.1,375.99
Bupe,1,Large central metro (1),road_km,15,22671,68,0,98876565,7.296787967006308,7.876609220091737,6.9583862200177125,1.1,3.49,5.84,9.11,22.2625,0.16,170.53
Bupe,2,Large fringe metro (2),road_km,15,16595,368,0,79764236,15.640903284121723,15.865737831927582,14.362625837811086,2.51,6.455,10.78,19.54,55.24599999999998,0.19,237.2
Bupe,3,Medium metro (3),road_km,15,14971,372,1,66957575,19.74868470273881,20.016401556358634,22.223539932757827,2.25,6.66,12.24,24.9175,74.38199999999998,0.1,375.99
Bupe,4,Small metro (4),road_km,15,6653,358,8,29312699,32.99250263355907,32.46947108051478,30.307209703405587,2.8830000000000005,10.47,24.65,44.82,113.369,0.17,333.56
Bupe,56,Rural (5-6),road_km,15,12166,1976,35,46093332,76.04042123485286,71.68365948779078,52.162243559428425,10.6,43.09,64.48,93.96000000000001,214.08499999999998,0.41,907.21
Bupe,5,Micropolitan (5),road_km,15,6654,641,18,27214881,65.69829264617239,64.22566897479453,47.37703571383762,6.858750000000001,36.36749999999999,54.105000000000004,81.245,198.27249999999998,0.41,654.37
Bupe,6,Non-core (6),road_km,15,5512,1335,17,18878451,88.53002365787079,82.44256327000168,54.87642261440394,28.064,54.735,75.73,105.82,229.3799999999999,1.89,907.21
Bupe,99,All,road_km,16,73056,3142,44,321004407,26.457096504684163,24.713665153264984,36.668890893798505,1.72,5.96,11.58,32.4725,128.6072499999999,0.1,907.21
Bupe,1234,Urban (1-4),road_km,16,60890,1166,9,274911075,16.101319787782725,16.47058986792202,19.997297300818023,1.59,5.3,9.25,18.38,69.98,0.1,375.99
Bupe,1,Large central metro (1),road_km,16,22671,68,0,98876565,7.504452825195183,8.100841027497264,7.085871827681336,1.13,3.6,6.04,9.39,22.6375,0.16,186.55
Bupe,2,Large fringe metro (2),road_km,16,16595,368,0,79764236,16.08945766797228,16.321535631959165,14.677246240235855,2.61,6.71,11.16,20.04,56.43149999999999,0.19,237.2
Bupe,3,Medium metro (3),road_km,16,14971,372,1,66957575,20.772987307949233,21.180259736706414,24.064743274123277,2.33,6.94,12.7,25.55,83.47849999999995,0.1,375.99
Bupe,4,Small metro (4),road_km,16,6653,358,8,29312699,34.936768999247555,34.357638056582196,31.52749372843121,3.09,11.36,26.43,47.72,121.23699999999992,0.17,334.7
Bupe,56,Rural (5-6),road_km,16,12166,1976,35,46093332,78.42890775698623,74.01817771699596,53.35414714476815,13.6975,44.555,66.32,96.34,220.535,0.41,907.21
Bupe,5,Micropolitan (5),road_km,16,6654,641,18,27214881,68.30180831826401,66.8584518347255,48.65397258192841,8.705,37.94,55.69,84.44250000000001,204.89125,0.41,670.81
Bupe,6,Non-core (6),road_km,16,5512,1335,17,18878451,90.65883166515013,84.34680467624455,56.14925299522664,28.778499999999998,56,77.23,107.77000000000001,235.59999999999985,1.89,907.21
Bupe,99,All,road_km,17,73056,3142,44,321004407,27.319751821618365,25.53841358949309,37.77640490129543,1.77,6.16,12.02,33.7,132.18,0.1,907.21
Bupe,1234,Urban (1-4),road_km,17,60890,1166,9,274911075,16.69254677157077,17.075305288085115,20.886371103385,1.64,5.49,9.57,19.07,71.96,0.1,376.18
Bupe,1,Large central metro (1),road_km,17,22671,68,0,98876565,7.717450928498963,8.328237125146895,7.260159996551404,1.16,3.71,6.21,9.67,23.265,0.16,186.6
Bupe,2,Large fringe metro (2),road_km,17,16595,368,0,79764236,16.592478457366678,16.8207015916256,14.994071073170792,2.7,6.93,11.57,20.85,57.924499999999995,0.19,237.2
Bupe,3,Medium metro (3),road_km,17,14971,372,1,66957575,21.557261189044755,21.990482937442103,25.648638269644973,2.39225,7.152500000000001,13.19,26.4675,85.92775,0.1,376.18
Bupe,4,Small metro (4),road_km,17,6653,358,8,29312699,36.60379683972912,36.05332371179197,32.38974147357656,3.321,12,28.09,50.56,123.67399999999992,0.17,334.71
Bupe,56,Rural (5-6),road_km,17,12166,1976,35,46093332,80.6537614376391,76.15901514058329,54.66675051733112,15.51,46.045,68.04,98.425,227.67,0.41,907.21
Bupe,5,Micropolitan (5),road_km,17,6654,641,18,27214881,70.60834086799277,69.13623469907738,49.93542379730618,9.77875,39.19,57.644999999999996,87.05,209.4625,0.41,670.81
Bupe,6,Non-core (6),road_km,17,5512,1335,17,18878451,92.78504640582348,86.2900844845425,57.59866809723139,30.448500000000003,57.644999999999996,79.13,110.00999999999999,241.49599999999992,3.04,907.21
Bupe,99,All,road_km,18,73056,3142,77,321004407,28.192836432398362,26.354523328332895,38.7756268505166,1.83,6.35,12.44,34.94,135.5355,0.1,907.21
Bupe,1234,Urban (1-4),road_km,18,60890,1166,42,274911075,17.295678411780173,17.67204108440751,21.70762040923643,1.7,5.65,9.91,19.81,75.64949999999982,0.1,432.59
Bupe,1,Large central metro (1),road_km,18,22671,68,0,98876565,7.936506550218341,8.56181519099091,7.413144708211064,1.19,3.815,6.39,9.97,23.9125,0.16,187.98
Bupe,2,Large fringe metro (2),road_km,18,16595,368,0,79764236,17.07137812594155,17.303995521376272,15.305993112655365,2.8,7.15,11.98,21.58,58.93299999999999,0.19,237.2
Bupe,3,Medium metro (3),road_km,18,14971,372,1,66957575,22.289952571810286,22.701013715625155,26.537813170682405,2.48,7.38,13.64,27.2975,88.88824999999991,0.1,432.59
Bupe,4,Small metro (4),road_km,18,6653,358,41,29312699,38.64168027828191,38.03130438605773,33.95961043892482,3.49,13.047500000000001,29.515,52.545,133.68449999999999,0.17,335.41
Bupe,56,Rural (5-6),road_km,18,12166,1976,35,46093332,82.85199653779573,78.25817934407516,55.66446379972404,17.03,47.57,69.86,101.105,237.1925,0.59,907.21
Bupe,5,Micropolitan (5),road_km,18,6654,641,18,27214881,72.74845991561182,71.19323708098516,50.76659148031374,10.51625,40.697500000000005,59.224999999999994,90.295,213.94,0.59,670.81
Bupe,6,Non-core (6),road_km,18,5512,1335,17,18878451,95.05346496815287,88.4500713695483,58.791496647815485,31.4635,58.84,81.07,112.28999999999999,247.006,3.04,907.21
Bupe,99,All,road_km,19,73056,3142,77,321004407,29.069001904657505,27.17450195372512,39.987977275039555,1.87,6.57,12.9,36.36,139.28750000000014,0.1,907.43
Bupe,1234,Urban (1-4),road_km,19,60890,1166,42,274911075,17.882453161977384,18.266383409012303,22.313780598552405,1.74,5.83,10.25,20.5325,77.31299999999987,0.1,432.59
Bupe,1,Large central metro (1),road_km,19,22671,68,0,98876565,8.15033699439813,8.79240581041625,7.554339769475869,1.2275,3.92,6.57,10.24,24.432499999999997,0.16,194.11
Bupe,2,Large fringe metro (2),road_km,19,16595,368,0,79764236,17.524423018981622,17.753611638178292,15.654925902824465,2.8585000000000003,7.39,12.35,22.125,60.68299999999999,0.19,237.2
Bupe,3,Medium metro (3),road_km,19,14971,372,1,66957575,23.061020708082832,23.491597230485127,27.415448972330143,2.57,7.612500000000001,14.1,28.135,91.67649999999998,0.1,432.59
Bupe,4,Small metro (4),road_km,19,6653,358,41,29312699,40.425580762250455,39.80485363671134,34.290916977874225,3.65275,14.807500000000001,32.13,54.255,135.97574999999986,0.17,336.96
Bupe,56,Rural (5-6),road_km,19,12166,1976,35,46093332,85.179719726321,80.42700598455306,57.84731395557856,18.5125,48.455,71.6,104.21,242.505,1.08,907.43
Bupe,5,Micropolitan (5),road_km,19,6654,641,18,27214881,74.91448312236287,73.27814364929463,52.58891266628663,12.2675,41.837500000000006,60.94,93.12,220.975,1.08,672.23
Bupe,6,Non-core (6),road_km,19,5512,1335,17,18878451,97.57646405823476,90.73996118116901,61.37798506556936,31.848,60.25,82.81,115.855,250.1909999999998,3.04,907.43
Bupe,99,All,road_km,20,73056,3142,78,321004407,29.94201978678506,28.044915794095076,41.04123956672008,1.93,6.76,13.39,37.4675,143.96149999999994,0.1,907.48
Bupe,1234,Urban (1-4),road_km,20,60890,1166,42,274911075,18.509378779910598,18.94432423521881,23.13839366738806,1.79,6.01,10.58,21.3,80.52649999999994,0.1,432.59
Bupe,1,Large central metro (1),road_km,20,22671,68,0,98876565,8.39717833355388,9.056804685518758,7.724683764897201,1.25,4.02,6.75,10.56,24.9625,0.16,194.36
Bupe,2,Large fringe metro (2),road_km,20,16595,368,0,79764236,18.038546550165712,18.269908156206746,15.993740082787745,2.95,7.6,12.78,22.8,61.78599999999999,0.19,237.2
Bupe,3,Medium metro (3),road_km,20,14971,372,1,66957575,23.817609886439545,24.430846868632862,28.605593723888944,2.64,7.86,14.54,28.6575,97.72775,0.1,432.59
Bupe,4,Small metro (4),road_km,20,6653,358,41,29312699,42.345273744706596,41.72772891030473,35.2828917792667,3.8027499999999996,15.9075,34.34,56.45250000000001,144.60249999999996,0.17,336.96
Bupe,56,Rural (5-6),road_km,20,12166,1976,36,46093332,87.2918417147568,82.44801856371598,59.191732256321124,20.3435,49.692499999999995,73.095,106.5375,247.05974999999998,1.08,907.48
Bupe,5,Micropolitan (5),road_km,20,6654,641,19,27214881,76.9694574227581,75.27468414467428,54.00017791461038,13.287,43.055,62.38,95.65,228.02450000000002,1.08,690.96
Bupe,6,Non-core (6),road_km,20,5512,1335,17,18878451,99.75572156505915,92.79627721027805,62.68826894533439,32.512,61.455,84.47,118.105,256.6799999999997,7.04,907.48
OTP,99,All,driving_time,1,73056,3142,44,321004407,28.135975730016984,25.960314385436057,133.9005912441906,2.31,7.41,13.8,30.08,125.82449999999983,0,13670.78
OTP,1234,Urban (1-4),driving_time,1,60890,1166,9,274911075,16.888361065028498,17.287835393389983,19.634286041811315,2.14,6.63,11.51,19.96,63.72,0,393.98
OTP,1,Large central metro (1),driving_time,1,22671,68,0,98876565,9.918566450531516,10.459706882616725,7.887357606553584,1.71,4.93,8,12.85,28.08,0,235.57
OTP,2,Large fringe metro (2),driving_time,1,16595,368,0,79764236,18.01700030129557,18.262985298950273,14.091401148391041,3.08,8.79,14.09,22.66,55.43149999999999,0.35,192.97
OTP,3,Medium metro (3),driving_time,1,14971,372,1,66957575,18.856459585838344,19.23629687529753,17.64265165337736,2.47,7.76,13.66,23.865000000000002,66.76549999999999,0.31,315.54
OTP,4,Small metro (4),driving_time,1,6653,358,8,29312699,33.41507449209932,33.2221491341756,40.89147414019501,3.14,9.69,21.01,41.91,133.65999999999983,0.1,393.98
OTP,56,Rural (5-6),driving_time,1,12166,1976,35,46093332,84.583591624763,77.83323008988579,319.6267610917759,7.4325,39.885000000000005,61.15,93.035,234.29250000000002,0.39,13670.78
OTP,5,Micropolitan (5),driving_time,1,6654,641,18,27214881,73.75853526220615,71.71410616418018,343.5623033255242,5.41,31.92,51.77,80.32,209.6975,0.39,13641.34
OTP,6,Non-core (6),driving_time,1,5512,1335,17,18878451,97.65639854413102,86.66068373619542,287.57071538164087,21.610999999999997,50.1,72.07,105.77,258.597,1.9,13670.78
OTP,99,All,driving_time,2,73056,3142,77,321004407,36.72622137875279,34.33067703496013,136.21013855837128,3,9.95,18.77,43.54,157.5,0,13670.78
OTP,1234,Urban (1-4),driving_time,2,60890,1166,42,274911075,23.617715454904022,24.124748896401066,26.840196506343066,2.79,8.82,15.51,27.59,92.89,0,500.65
OTP,1,Large central metro (1),driving_time,2,22671,68,0,98876565,12.333101318865511,12.976532615589955,9.977305925274756,2.13,6.19,9.98,15.74,35.415,0,258.06
OTP,2,Large fringe metro (2),driving_time,2,16595,368,0,79764236,22.508893642663452,22.900162436709103,15.847268208857217,4.477000000000001,12.02,18.25,28.02,65.13349999999997,0.44,204.87
OTP,3,Medium metro (3),driving_time,2,14971,372,1,66957575,27.36015631262525,28.024696712358534,25.363500104281037,3.34,10.89,19.32,34.755,96.77649999999998,0.31,315.54
OTP,4,Small metro (4),driving_time,2,6653,358,41,29312699,56.619839685420445,56.335125756211525,51.393764541393615,4.78,22.7775,45.515,73.4525,188.37524999999997,0.1,500.65
OTP,56,Rural (5-6),driving_time,2,12166,1976,35,46093332,102.47730277800676,95.34145350913853,320.66001771309874,15.0075,52.98,76.16,113.42,267.1325,0.9,13670.78
OTP,5,Micropolitan (5),driving_time,2,6654,641,18,27214881,91.82495027124774,89.73463811277925,343.9531519188162,9.07,45.5075,67.485,104.845,239.5475,0.9,13641.34
OTP,6,Non-core (6),driving_time,2,5512,1335,17,18878451,115.34154504094631,103.42985041295996,289.5564971994255,32.257999999999996,62.7,85.76,124.75,299.8304999999999,2.63,13670.78
OTP,99,All,driving_time,3,73056,3142,77,321004407,43.924086243988,41.415424796440846,138.22071987439958,3.67,12.165,23.32,55.21,179.95550000000003,0,13689.48
OTP,1234,Urban (1-4),driving_time,3,60890,1166,42,274911075,29.9672580857218,30.560828545692974,33.418049400816365,3.431750000000002,10.8,19.02,35.46,125.04299999999988,0,542.16
OTP,1,Large central metro (1),driving_time,3,22671,68,0,98876565,14.515623483745754,15.249359352238825,11.464505962083853,2.52,7.31,11.68,18.255000000000003,44.025,0,263.01
OTP,2,Large fringe metro (2),driving_time,3,16595,368,0,79764236,25.993913226875566,26.25887813305201,16.872759143107107,5.7185,14.65,21.85,32.665,70.23649999999995,0.76,206.57
OTP,3,Medium metro (3),driving_time,3,14971,372,1,66957575,38.99158049432198,39.975728402051594,36.64944529717908,4.392250000000001,14.11,26.07,51.357499999999995,148.33775,0.31,319.9
OTP,4,Small metro (4),driving_time,3,6653,358,41,29312699,72.48806261343013,72.6467078698422,56.753123711281845,6.96275,36.427499999999995,61.15,91.9675,205.37599999999992,0.1,542.16
OTP,56,Rural (5-6),driving_time,3,12166,1976,35,46093332,113.9302753276729,106.30392259702728,321.6539682733734,24.755,60.86,85.82,126.76,293.6825,1.18,13689.48
OTP,5,Micropolitan (5),driving_time,3,6654,641,18,27214881,102.53725286317058,100.2328161047382,344.7506551689645,18.09875,53.79749999999999,76.11500000000001,115.3625,258.90125,1.18,13660.04
OTP,6,Non-core (6),driving_time,3,5512,1335,17,18878451,127.68898271155597,115.06210625095797,290.7673922623098,38.213499999999996,71.81,96.35,139.885,326.5159999999999,2.63,13689.48
OTP,99,All,driving_time,4,73056,3142,370,321004407,49.435541920039626,46.73069174583921,140.25001021699237,4.36,14.16,27.11,63.44,198.31875,0.1,13689.48
OTP,1234,Urban (1-4),driving_time,4,60890,1166,285,274911075,34.3433492286115,34.96098330461818,37.09777953315047,4.03,12.57,21.86,41.48,141.38,0.1,542.16
OTP,1,Large central metro (1),driving_time,4,22671,68,0,98876565,16.31353403025892,17.086109358066796,12.479110237440635,2.99,8.39,13.23,20.37,48.24,0.16,263.01
OTP,2,Large fringe metro (2),driving_time,4,16595,368,0,79764236,28.49784814703224,28.835132325469775,17.705265996854276,6.53,16.6,24.39,35.26,75.8445,0.76,213.97
OTP,3,Medium metro (3),driving_time,4,14971,372,244,66957575,46.78687444829225,47.59217504403493,42.389859096636634,5.5015,17.02,33.09,63.15,166.38200000000012,0.31,321.2
OTP,4,Small metro (4),driving_time,4,6653,358,41,29312699,83.11894434361767,83.77453345644608,58.033546815503364,11.003000000000002,46.49,71.425,101.4325,223.569,0.1,542.16
OTP,56,Rural (5-6),driving_time,4,12166,1976,85,46093332,125.1463554341528,117.13691737299456,323.3796392485397,33.07,68.21,95.02,139.94,321.05,1.18,13689.48
OTP,5,Micropolitan (5),driving_time,4,6654,641,68,27214881,112.63511843303978,110.40144123326193,346.69859701338424,28.7025,60.46,83.905,126.2875,278.53125,1.18,13660.04
